url,probe_target,reachable,verification,detail,occurrence_count,occurrences
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/plugins/ua_config_default.c#L1115-L1118,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/plugins/ua_config_default.c,True,TLS_VERIFIED,HTTP 206,10,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[0].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[1].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[63].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[63].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[64].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[64].auxiliary_source_verification[1].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[63].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[64].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[1].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[2].auxiliary_source_mappings[1].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/plugins/ua_config_default.c#L1173-L1174,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/plugins/ua_config_default.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[2].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_verification[4].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[65].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].auxiliary_source_mappings[4].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/client/ua_client_connect.c#L2198-L2236,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/client/ua_client_connect.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[0].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[63].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[63].auxiliary_source_verification[1].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[63].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[1].auxiliary_source_mappings[1].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/client/ua_client_connect.c#L495-L589,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/client/ua_client_connect.c,True,TLS_VERIFIED,HTTP 206,9,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[0].source_url"", ""field"": ""source_url""}, {""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[1].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[63].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[64].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[64].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[63].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[64].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[1].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[2].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/client/ua_client_connect.c#L593-L646,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/client/ua_client_connect.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[0].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[63].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[63].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[63].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[1].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_server_binary.c#L716-L865,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_server_binary.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[2].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_verification[1].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[65].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].auxiliary_source_mappings[1].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_session.c#L115-L126,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_session.c,True,TLS_VERIFIED,HTTP 206,4,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[2].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[65].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].source_url"", ""field"": ""source_url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_session.c#L224-L260,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_session.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[2].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[65].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].auxiliary_source_mappings[2].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_session.c#L29-L98,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_session.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[2].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_verification[3].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[65].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].auxiliary_source_mappings[3].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L130-L193,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c,True,TLS_VERIFIED,HTTP 206,20,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[3].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[4].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[5].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[6].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[66].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[66].auxiliary_source_verification[4].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[67].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[67].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[68].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[68].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[69].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[69].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[66].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[67].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[68].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[69].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[4].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[5].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[6].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[7].auxiliary_source_mappings[2].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L196-L214,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[6].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[69].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[69].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[69].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[7].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L236-L355,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[3].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[66].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[66].auxiliary_source_verification[1].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[66].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[4].auxiliary_source_mappings[1].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L26-L52,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c,True,TLS_VERIFIED,HTTP 206,15,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[4].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[5].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[6].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[67].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[67].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[68].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[68].auxiliary_source_verification[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[69].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[69].auxiliary_source_verification[3].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[67].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[68].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[69].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[5].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[6].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[7].auxiliary_source_mappings[3].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L304-L315,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[7].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[62].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[62].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[62].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[0].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L55-L127,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[3].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[66].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[66].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[66].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[4].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_session.c#L125-L131,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_session.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[2].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[65].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[65].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L118-L120,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[5].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[68].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[68].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[68].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[6].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L427-L452,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c,True,TLS_VERIFIED,HTTP 206,4,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[7].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[62].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[62].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[0].source_url"", ""field"": ""source_url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L427-L648,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[3].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[66].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[66].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[66].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[4].auxiliary_source_mappings[2].url"", ""field"": ""url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L455-L474,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c,True,TLS_VERIFIED,HTTP 206,4,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[5].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[68].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[68].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[6].source_url"", ""field"": ""source_url""}]"
https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L477-L610,https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c,True,TLS_VERIFIED,HTTP 206,8,"[{""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[4].source_url"", ""field"": ""source_url""}, {""file"": ""_staging/industrial_protocols/opc_ua/proposals.json"", ""json_pointer"": ""$[6].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[67].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[69].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[67].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[69].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[5].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/opc_ua/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[7].source_url"", ""field"": ""source_url""}]"
